customer_id,age_range,marital_status,family_size,income_bracket
36159,46-60,Single,5,9
36160,36-45,Married,5,10
36161,60+,Married,3,6
36162,36-45,Divorced,3,6
36163,26-35,Married,3,6
36164,36-45,Divorced,5,12
36165,36-45,Divorced,5,8
36166,18-25,Married,4,8
36167,46-60,Unknown,3,8
36168,46-60,Married,1,5
36169,36-45,Married,3,3
36170,36-45,Unknown,5,6
36171,36-45,Married,5,4
36172,36-45,Single,3,7
36173,18-25,Single,2,7
36174,26-35,Divorced,5,2
36175,26-35,Unknown,1,2
36176,26-35,Divorced,5,2
36177,18-25,Divorced,1,10
36178,60+,Married,4,12
36179,26-35,Married,3,12
36180,18-25,Divorced,4,10
36181,18-25,Unknown,2,12
36182,36-45,Unknown,5,3
36183,60+,Married,2,7
36184,26-35,Unknown,3,7
36185,36-45,Unknown,5,12
36186,60+,Unknown,4,8
36187,46-60,Unknown,2,1
36188,36-45,Unknown,4,5
36189,36-45,Divorced,5,1
36190,60+,Divorced,5,12
36191,18-25,Unknown,1,3
36192,46-60,Married,4,4
36193,26-35,Single,1,12
36194,60+,Unknown,2,10
36195,36-45,Divorced,1,11
36196,46-60,Married,2,8
36197,46-60,Divorced,5,5
36198,18-25,Single,4,1
36199,26-35,Married,1,5
36200,18-25,Single,2,7
36201,18-25,Single,1,11
36202,18-25,Divorced,5,5
36203,60+,Married,3,4
36204,60+,Unknown,2,12
36205,18-25,Married,5,12
36206,36-45,Unknown,5,5
36207,60+,Unknown,2,9
36208,26-35,Unknown,1,1
36209,60+,Single,1,1
36210,26-35,Unknown,3,6
36211,18-25,Married,2,8
36212,26-35,Divorced,2,5
36213,18-25,Unknown,5,2
36214,18-25,Single,4,11
36215,26-35,Married,4,8
36216,18-25,Single,2,5
36217,26-35,Divorced,5,9
36218,60+,Single,1,7
36219,26-35,Unknown,4,1
36220,18-25,Divorced,4,2
36221,36-45,Single,1,9
36222,46-60,Married,3,10
36223,26-35,Single,2,11
36224,60+,Single,4,4
36225,60+,Single,1,9
36226,60+,Divorced,2,3
36227,36-45,Divorced,5,3
36228,18-25,Unknown,5,9
36229,60+,Married,2,9
36230,18-25,Divorced,4,6
36231,60+,Divorced,2,12
36232,60+,Single,3,6
36233,26-35,Married,2,10
36234,26-35,Single,2,6
36235,46-60,Single,5,7
36236,46-60,Single,4,3
36237,60+,Married,1,9
36238,36-45,Single,4,2
36239,46-60,Single,1,6
36240,36-45,Single,1,5
36241,18-25,Married,4,10
36242,60+,Divorced,3,11
36243,26-35,Married,1,6
36244,26-35,Unknown,2,1
36245,46-60,Single,5,12
36246,18-25,Single,1,3
36247,60+,Single,5,9
36248,18-25,Unknown,2,10
36249,60+,Married,2,9
36250,60+,Divorced,1,11
36251,60+,Unknown,1,3
36252,60+,Unknown,2,10
36253,18-25,Married,5,4
36254,60+,Single,4,8
36255,46-60,Divorced,2,11
36256,18-25,Unknown,1,1
36257,46-60,Divorced,2,12
36258,26-35,Married,1,7
36259,26-35,Married,5,6
36260,60+,Single,2,3
36261,60+,Unknown,4,5
36262,36-45,Unknown,5,3
36263,36-45,Unknown,3,12
36264,60+,Unknown,5,5
36265,18-25,Single,5,6
36266,60+,Single,3,2
36267,18-25,Married,2,4
36268,26-35,Single,4,11
36269,36-45,Divorced,4,5
36270,60+,Unknown,1,6
36271,46-60,Single,5,4
36272,60+,Divorced,1,12
36273,46-60,Married,4,2
36274,60+,Single,5,5
36275,46-60,Single,2,4
36276,26-35,Single,5,3
36277,18-25,Single,1,6
36278,18-25,Single,4,6
36279,18-25,Unknown,3,10
36280,60+,Divorced,3,9
36281,36-45,Married,2,9
36282,18-25,Divorced,2,1
36283,36-45,Single,1,9
36284,18-25,Unknown,3,3
36285,60+,Unknown,1,9
36286,60+,Unknown,5,8
36287,18-25,Single,3,3
36288,26-35,Single,4,6
36289,18-25,Unknown,3,7
36290,60+,Married,5,3
36291,26-35,Unknown,4,9
36292,18-25,Divorced,5,6
36293,18-25,Divorced,3,7
36294,18-25,Unknown,4,10
36295,36-45,Divorced,4,7
36296,36-45,Single,5,10
36297,36-45,Unknown,2,6
36298,60+,Unknown,4,5
36299,36-45,Married,1,6
36300,26-35,Unknown,5,5
36301,46-60,Divorced,4,2
36302,18-25,Single,4,10
36303,18-25,Married,4,11
36304,60+,Divorced,5,3
36305,46-60,Married,5,6
36306,46-60,Single,2,7
36307,36-45,Unknown,3,11
36308,26-35,Single,4,9
36309,36-45,Single,4,1
36310,18-25,Unknown,5,7
36311,26-35,Single,3,2
36312,18-25,Single,3,6
36313,26-35,Single,4,2
36314,46-60,Divorced,3,11
36315,26-35,Single,3,7
36316,26-35,Divorced,4,2
36317,36-45,Unknown,5,8
36318,26-35,Unknown,1,5
36319,46-60,Divorced,5,11
36320,60+,Divorced,2,3
36321,26-35,Single,2,10
36322,46-60,Unknown,5,1
36323,26-35,Married,2,3
36324,26-35,Single,1,3
36325,36-45,Single,4,1
36326,26-35,Divorced,1,9
36327,60+,Married,3,8
36328,36-45,Unknown,5,10
36329,18-25,Unknown,1,5
36330,18-25,Divorced,5,6
36331,26-35,Unknown,2,5
36332,18-25,Single,2,9
36333,60+,Married,2,5
36334,60+,Married,5,7
36335,26-35,Married,3,5
36336,60+,Single,2,7
36337,36-45,Divorced,5,8
36338,26-35,Single,1,6
36339,26-35,Unknown,2,2
36340,18-25,Married,3,6
36341,26-35,Married,5,3
36342,60+,Unknown,5,7
36343,46-60,Unknown,4,11
36344,46-60,Divorced,1,6
36345,36-45,Divorced,1,2
36346,26-35,Unknown,2,12
36347,36-45,Single,1,5
36348,26-35,Unknown,1,12
36349,26-35,Unknown,5,4
36350,26-35,Unknown,3,1
36351,18-25,Single,3,7
36352,60+,Unknown,3,4
36353,60+,Divorced,4,10
36354,18-25,Married,5,8
36355,60+,Divorced,2,11
36356,18-25,Divorced,3,7
36357,26-35,Divorced,5,8
36358,46-60,Unknown,5,9
36359,18-25,Divorced,4,1
36360,26-35,Married,4,7
36361,26-35,Unknown,4,8
36362,60+,Unknown,1,7
36363,26-35,Unknown,1,3
36364,26-35,Divorced,2,5
36365,46-60,Single,3,2
36366,36-45,Divorced,5,6
36367,60+,Single,1,1
36368,46-60,Married,4,1
36369,18-25,Single,2,1
36370,26-35,Married,3,7
36371,18-25,Married,4,9
36372,36-45,Unknown,4,11
36373,60+,Divorced,1,1
36374,46-60,Single,5,3
36375,18-25,Unknown,4,3
36376,46-60,Unknown,3,10
36377,26-35,Unknown,4,1
36378,60+,Married,4,4
36379,18-25,Married,5,7
36380,46-60,Single,4,7
36381,26-35,Unknown,1,11
36382,60+,Single,2,12
36383,60+,Divorced,2,3
36384,18-25,Divorced,3,8
36385,36-45,Unknown,5,12
36386,18-25,Married,3,12
36387,18-25,Married,4,5
36388,18-25,Married,3,6
36389,26-35,Married,3,3
36390,46-60,Married,1,9
36391,36-45,Unknown,4,5
36392,26-35,Married,3,5
36393,46-60,Single,1,10
36394,46-60,Single,2,3
36395,18-25,Single,4,1
36396,36-45,Single,3,10
36397,26-35,Unknown,2,4
36398,36-45,Unknown,5,10
36399,18-25,Unknown,2,3
36400,26-35,Married,5,1
36401,36-45,Unknown,1,11
36402,60+,Married,2,11
36403,46-60,Unknown,3,2
36404,60+,Divorced,4,7
36405,36-45,Married,5,4
36406,46-60,Unknown,1,12
36407,46-60,Unknown,4,12
36408,26-35,Unknown,1,12
36409,36-45,Married,3,12
36410,60+,Married,2,8
36411,26-35,Divorced,2,9
36412,26-35,Unknown,3,6
36413,60+,Single,2,10
36414,36-45,Single,5,3
36415,18-25,Divorced,2,10
36416,60+,Married,1,3
36417,18-25,Single,3,11
36418,18-25,Unknown,3,3
36419,26-35,Married,3,8
36420,26-35,Divorced,3,5
36421,60+,Unknown,4,10
36422,46-60,Unknown,3,5
36423,36-45,Unknown,2,5
36424,60+,Married,1,9
36425,60+,Unknown,3,1
36426,46-60,Unknown,5,10
36427,46-60,Single,5,8
36428,60+,Unknown,2,2
36429,46-60,Unknown,3,12
36430,60+,Unknown,5,7
36431,18-25,Single,2,10
36432,26-35,Divorced,4,10
36433,46-60,Unknown,5,5
36434,60+,Unknown,3,5
36435,26-35,Married,5,5
36436,26-35,Divorced,1,2
36437,18-25,Divorced,1,1
36438,46-60,Married,2,12
36439,18-25,Divorced,5,8
36440,46-60,Unknown,4,7
36441,18-25,Married,3,10
36442,26-35,Divorced,4,2
36443,26-35,Unknown,4,5
36444,26-35,Single,5,6
36445,18-25,Unknown,3,6
36446,26-35,Divorced,5,9
36447,46-60,Unknown,5,4
36448,26-35,Unknown,5,1
36449,60+,Single,2,9
36450,36-45,Unknown,5,1
36451,36-45,Single,1,4
36452,36-45,Unknown,3,3
36453,36-45,Married,4,12
36454,46-60,Unknown,3,11
36455,36-45,Married,1,5
36456,18-25,Married,1,3
36457,46-60,Single,1,9
36458,36-45,Married,5,5
36459,36-45,Unknown,3,7
36460,26-35,Married,5,4
36461,36-45,Married,1,1
36462,60+,Divorced,3,9
36463,26-35,Single,1,7
36464,18-25,Single,2,3
36465,26-35,Divorced,1,12
36466,60+,Unknown,5,8
36467,26-35,Unknown,2,6
36468,60+,Single,2,1
36469,26-35,Married,1,8
36470,36-45,Single,3,4
36471,46-60,Unknown,3,1
36472,26-35,Single,4,5
36473,36-45,Unknown,2,2
36474,60+,Divorced,2,10
36475,36-45,Single,3,2
36476,26-35,Single,1,7
36477,26-35,Married,5,7
36478,60+,Unknown,1,11
36479,46-60,Divorced,4,6
36480,18-25,Single,4,9
36481,36-45,Married,3,4
36482,26-35,Unknown,5,3
36483,46-60,Divorced,1,12
36484,46-60,Single,5,12
36485,46-60,Single,3,12
36486,18-25,Divorced,4,8
36487,46-60,Divorced,3,2
36488,46-60,Divorced,1,5
36489,60+,Single,1,12
36490,36-45,Married,3,6
36491,46-60,Unknown,5,4
36492,26-35,Single,3,10
36493,60+,Unknown,5,12
36494,36-45,Unknown,2,8
36495,26-35,Unknown,5,6
36496,26-35,Married,2,2
36497,60+,Unknown,5,1
36498,26-35,Married,4,9
36499,36-45,Single,1,6
36500,46-60,Divorced,4,8
36501,60+,Single,4,6
36502,46-60,Married,1,8
36503,46-60,Unknown,4,12
36504,46-60,Single,4,3
36505,18-25,Divorced,4,5
36506,18-25,Married,4,9
36507,60+,Divorced,2,6
36508,26-35,Divorced,4,9
36509,60+,Unknown,4,10
36510,26-35,Single,3,8
36511,46-60,Married,2,12
36512,26-35,Divorced,1,8
36513,18-25,Unknown,4,4
36514,60+,Unknown,4,8
36515,46-60,Single,1,12
36516,36-45,Unknown,3,4
36517,18-25,Married,4,12
36518,60+,Unknown,1,3
36519,18-25,Single,4,5
36520,36-45,Single,3,3
36521,60+,Unknown,4,8
36522,46-60,Single,4,7
36523,26-35,Unknown,5,8
36524,18-25,Single,4,4
36525,26-35,Single,2,3
36526,60+,Unknown,2,10
36527,26-35,Unknown,4,12
36528,18-25,Married,1,3
36529,26-35,Single,1,6
36530,36-45,Married,1,12
36531,36-45,Unknown,4,5
36532,60+,Married,4,2
36533,46-60,Single,5,12
36534,26-35,Unknown,3,6
36535,46-60,Divorced,5,4
36536,36-45,Married,4,6
36537,60+,Single,1,11
36538,46-60,Unknown,1,5
36539,36-45,Divorced,5,4
36540,60+,Divorced,1,6
36541,60+,Unknown,2,2
36542,60+,Unknown,3,9
36543,60+,Single,4,3
36544,60+,Single,2,5
36545,26-35,Single,2,5
36546,46-60,Married,1,12
36547,46-60,Single,3,5
36548,18-25,Married,3,6
36549,60+,Divorced,4,11
36550,36-45,Unknown,3,4
36551,60+,Unknown,3,6
36552,36-45,Married,1,5
36553,26-35,Married,2,11
36554,18-25,Divorced,5,5
36555,36-45,Divorced,1,5
36556,60+,Single,2,3
36557,60+,Single,2,6
36558,18-25,Married,5,9
36559,36-45,Single,2,4
36560,26-35,Married,5,6
36561,36-45,Single,1,3
36562,36-45,Married,3,11
36563,36-45,Married,2,10
36564,46-60,Unknown,4,2
36565,46-60,Married,4,8
36566,46-60,Married,5,12
36567,46-60,Single,1,4
36568,36-45,Divorced,2,4
36569,26-35,Divorced,1,11
36570,18-25,Married,3,4
36571,26-35,Divorced,4,12
36572,18-25,Single,4,6
36573,46-60,Married,4,7
36574,26-35,Married,4,2
36575,60+,Married,1,9
36576,60+,Single,2,6
36577,60+,Married,4,10
36578,26-35,Married,5,10
36579,46-60,Single,3,12
36580,36-45,Divorced,4,12
36581,18-25,Divorced,4,10
36582,46-60,Divorced,1,12
36583,18-25,Married,4,5
36584,36-45,Unknown,5,3
36585,26-35,Divorced,3,3
36586,60+,Divorced,3,9
36587,46-60,Unknown,1,6
36588,60+,Single,4,7
36589,46-60,Unknown,2,11
36590,60+,Unknown,4,4
36591,18-25,Divorced,1,3
36592,60+,Unknown,5,6
36593,60+,Married,4,9
36594,18-25,Unknown,2,11
36595,26-35,Single,5,7
36596,60+,Single,3,12
36597,46-60,Unknown,3,1
36598,60+,Married,4,4
36599,26-35,Unknown,3,3
36600,60+,Married,2,8
36601,36-45,Unknown,4,1
36602,60+,Unknown,5,5
36603,18-25,Divorced,3,7
36604,46-60,Married,2,1
36605,60+,Unknown,4,7
36606,36-45,Married,5,7
36607,26-35,Single,4,8
36608,36-45,Unknown,3,5
36609,26-35,Married,2,7
36610,26-35,Married,2,10
36611,46-60,Unknown,1,9
36612,60+,Divorced,3,7
36613,46-60,Unknown,5,7
36614,60+,Single,1,1
36615,60+,Unknown,3,6
36616,18-25,Divorced,4,9
36617,18-25,Single,3,7
36618,36-45,Single,4,11
36619,60+,Divorced,3,11
36620,60+,Married,3,5
36621,60+,Divorced,5,3
36622,26-35,Divorced,4,6
36623,18-25,Unknown,3,8
36624,36-45,Divorced,3,1
36625,60+,Unknown,4,3
36626,46-60,Married,5,1
36627,36-45,Married,2,8
36628,60+,Divorced,2,4
36629,18-25,Single,5,2
36630,46-60,Unknown,3,9
36631,18-25,Married,1,10
36632,26-35,Divorced,2,9
36633,46-60,Single,4,9
36634,26-35,Divorced,5,10
36635,46-60,Single,1,5
36636,18-25,Divorced,2,3
36637,26-35,Married,5,3
36638,26-35,Single,1,6
36639,26-35,Single,2,5
36640,18-25,Divorced,5,7
36641,46-60,Divorced,5,3
36642,26-35,Single,3,3
36643,60+,Married,2,11
36644,60+,Divorced,4,10
36645,26-35,Divorced,5,1
36646,46-60,Married,4,4
36647,46-60,Single,5,8
36648,26-35,Unknown,1,9
36649,36-45,Single,1,11
36650,26-35,Unknown,2,2
36651,36-45,Married,3,5
36652,26-35,Single,5,2
36653,18-25,Divorced,5,5
36654,36-45,Divorced,2,2
36655,46-60,Unknown,4,3
36656,46-60,Married,1,5
36657,26-35,Unknown,4,5
36658,18-25,Married,5,2
36659,60+,Single,5,2
36660,26-35,Divorced,3,12
36661,36-45,Married,4,6
36662,60+,Single,1,3
36663,60+,Unknown,3,2
36664,36-45,Single,4,4
36665,46-60,Single,5,10
36666,36-45,Unknown,5,9
36667,36-45,Divorced,5,8
36668,26-35,Unknown,3,2
36669,60+,Single,5,5
36670,36-45,Divorced,4,3
36671,36-45,Unknown,2,5
36672,60+,Married,3,8
36673,26-35,Single,4,3
36674,36-45,Unknown,4,5
36675,36-45,Divorced,1,5
36676,26-35,Unknown,4,7
36677,36-45,Unknown,5,4
36678,18-25,Single,1,12
36679,36-45,Married,5,4
36680,26-35,Divorced,5,10
36681,26-35,Divorced,3,1
36682,18-25,Single,4,10
36683,36-45,Unknown,3,7
36684,60+,Divorced,4,7
36685,36-45,Married,1,3
36686,26-35,Divorced,2,1
36687,60+,Divorced,5,12
36688,18-25,Divorced,1,1
36689,46-60,Single,2,9
36690,60+,Divorced,4,6
36691,46-60,Single,3,12
36692,46-60,Unknown,1,9
36693,36-45,Single,2,10
36694,36-45,Divorced,3,3
36695,60+,Divorced,5,12
36696,36-45,Married,3,9
36697,46-60,Married,4,9
36698,18-25,Married,2,8
36699,18-25,Married,3,2
36700,36-45,Married,3,4
36701,46-60,Unknown,1,2
36702,60+,Single,2,10
36703,60+,Married,2,1
36704,60+,Married,4,1
36705,60+,Single,3,6
36706,26-35,Married,4,2
36707,60+,Married,4,7
36708,60+,Divorced,1,2
36709,18-25,Single,4,9
36710,26-35,Married,2,7
36711,18-25,Single,4,5
36712,60+,Unknown,2,8
36713,26-35,Unknown,2,3
36714,26-35,Divorced,1,8
36715,60+,Married,1,9
36716,36-45,Unknown,2,6
36717,18-25,Married,1,6
36718,60+,Married,4,9
36719,36-45,Single,3,4
36720,36-45,Unknown,3,4
36721,26-35,Single,5,4
36722,60+,Single,1,9
36723,46-60,Married,2,9
36724,26-35,Married,2,6
36725,36-45,Married,2,1
36726,26-35,Divorced,1,4
36727,60+,Single,3,11
36728,26-35,Single,3,1
36729,36-45,Married,3,11
36730,18-25,Unknown,4,8
36731,46-60,Married,5,11
36732,18-25,Single,5,9
36733,26-35,Unknown,3,7
36734,36-45,Single,1,11
36735,46-60,Divorced,2,11
36736,46-60,Divorced,4,4
36737,36-45,Unknown,1,10
36738,26-35,Married,1,5
36739,46-60,Single,1,12
36740,18-25,Unknown,5,12
36741,60+,Married,1,6
36742,46-60,Married,3,5
36743,46-60,Married,3,4
36744,18-25,Single,1,12
36745,60+,Divorced,5,10
36746,60+,Married,5,1
36747,18-25,Married,1,9
36748,26-35,Divorced,3,10
36749,46-60,Divorced,2,3
36750,60+,Single,4,10
36751,46-60,Single,4,10
36752,46-60,Single,4,6
36753,46-60,Divorced,5,2
36754,46-60,Unknown,1,2
36755,18-25,Single,1,8
36756,26-35,Divorced,2,8
36757,26-35,Single,1,3
36758,46-60,Unknown,4,7
36759,60+,Unknown,4,8
36760,60+,Divorced,2,3
36761,36-45,Married,2,12
36762,26-35,Single,4,6
36763,26-35,Unknown,4,3
36764,18-25,Divorced,1,12
36765,18-25,Married,1,12
36766,26-35,Single,1,4
36767,18-25,Divorced,4,8
36768,36-45,Unknown,4,1
36769,18-25,Married,2,4
36770,36-45,Married,3,7
36771,36-45,Married,3,3
36772,36-45,Unknown,1,6
36773,18-25,Divorced,4,12
36774,18-25,Divorced,4,4
36775,46-60,Unknown,4,4
36776,18-25,Single,2,1
36777,26-35,Married,3,1
36778,26-35,Single,4,5
36779,60+,Single,2,3
36780,60+,Single,4,12
36781,36-45,Unknown,4,3
36782,18-25,Divorced,2,4
36783,18-25,Single,5,5
36784,60+,Divorced,2,8
36785,60+,Single,5,6
36786,60+,Married,5,5
36787,26-35,Married,5,8
36788,36-45,Single,4,1
36789,36-45,Divorced,2,10
36790,60+,Divorced,3,4
36791,18-25,Single,5,3
36792,36-45,Single,3,8
36793,46-60,Single,1,4
36794,46-60,Divorced,3,8
36795,46-60,Married,2,12
36796,60+,Unknown,3,6
36797,18-25,Single,3,10
36798,36-45,Divorced,4,12
36799,46-60,Unknown,5,10
36800,36-45,Divorced,4,4
36801,46-60,Married,1,10
36802,60+,Single,2,12
36803,18-25,Married,1,2
36804,60+,Married,2,4
36805,36-45,Divorced,3,10
36806,36-45,Divorced,1,10
36807,46-60,Unknown,3,12
36808,46-60,Unknown,4,6
36809,36-45,Married,5,3
36810,36-45,Single,5,8
36811,60+,Unknown,1,5
36812,36-45,Single,4,1
36813,36-45,Divorced,3,1
36814,60+,Married,2,6
36815,18-25,Single,2,2
36816,46-60,Divorced,5,7
36817,46-60,Unknown,4,4
36818,26-35,Single,5,7
36819,36-45,Married,5,8
36820,26-35,Single,2,4
36821,26-35,Divorced,4,4
36822,46-60,Unknown,4,6
36823,36-45,Single,2,2
36824,26-35,Married,1,7
36825,36-45,Unknown,2,2
36826,26-35,Unknown,1,10
36827,60+,Single,1,8
36828,18-25,Divorced,1,12
36829,46-60,Single,4,3
36830,60+,Single,2,9
36831,36-45,Married,2,7
36832,60+,Married,3,3
36833,18-25,Single,4,5
36834,46-60,Divorced,3,5
36835,26-35,Single,1,6
36836,26-35,Single,4,11
36837,36-45,Single,1,12
36838,60+,Unknown,2,10
36839,36-45,Single,5,10
36840,26-35,Unknown,2,4
36841,18-25,Unknown,2,4
36842,36-45,Married,1,5
36843,26-35,Unknown,3,3
36844,36-45,Unknown,1,7
36845,46-60,Divorced,2,1
36846,18-25,Single,3,6
36847,26-35,Divorced,1,10
36848,60+,Divorced,2,7
36849,18-25,Unknown,2,11
36850,18-25,Divorced,5,7
36851,46-60,Married,2,11
36852,36-45,Divorced,3,1
36853,36-45,Divorced,5,4
36854,26-35,Single,1,11
36855,60+,Divorced,1,7
36856,46-60,Divorced,4,6
36857,60+,Divorced,5,11
36858,18-25,Unknown,2,1
36859,60+,Divorced,4,12
36860,60+,Married,4,2
36861,18-25,Divorced,3,7
36862,46-60,Single,4,4
36863,26-35,Married,1,8
36864,18-25,Unknown,5,12
36865,46-60,Unknown,1,8
36866,26-35,Unknown,1,8
36867,46-60,Married,1,6
36868,60+,Unknown,2,6
36869,18-25,Married,3,10
36870,36-45,Married,2,6
36871,60+,Single,5,7
36872,18-25,Married,3,9
36873,46-60,Married,5,7
36874,60+,Single,2,3
36875,36-45,Single,2,10
36876,46-60,Single,3,1
36877,60+,Single,3,2
36878,46-60,Divorced,1,11
36879,26-35,Married,4,12
36880,36-45,Unknown,2,1
36881,26-35,Single,1,5
36882,36-45,Married,1,9
36883,26-35,Single,4,8
36884,36-45,Married,1,9
36885,18-25,Single,4,9
36886,46-60,Married,3,3
36887,18-25,Divorced,1,8
36888,18-25,Married,1,1
36889,36-45,Single,5,1
36890,18-25,Married,1,1
36891,26-35,Married,5,5
36892,18-25,Unknown,1,4
36893,46-60,Unknown,4,5
36894,36-45,Single,1,10
36895,60+,Unknown,3,3
36896,26-35,Divorced,2,8
36897,46-60,Single,5,8
36898,60+,Single,5,10
36899,26-35,Single,2,2
36900,46-60,Unknown,4,1
36901,46-60,Single,2,2
36902,46-60,Single,5,4
36903,46-60,Married,2,8
36904,60+,Divorced,5,6
36905,26-35,Married,2,7
36906,36-45,Married,1,4
36907,46-60,Divorced,5,2
36908,36-45,Single,1,4
36909,18-25,Married,3,2
36910,26-35,Divorced,4,4
36911,26-35,Divorced,5,2
36912,46-60,Unknown,1,1
36913,60+,Married,2,4
36914,36-45,Single,1,4
36915,46-60,Unknown,4,12
36916,46-60,Single,2,1
36917,60+,Married,3,4
36918,46-60,Unknown,5,7
36919,60+,Unknown,4,12
36920,46-60,Unknown,5,4
36921,60+,Single,2,5
36922,60+,Unknown,2,4
36923,18-25,Married,4,8
36924,26-35,Married,2,10
36925,18-25,Unknown,1,6
36926,26-35,Single,1,9
36927,36-45,Single,4,7
36928,18-25,Single,5,3
36929,18-25,Divorced,1,7
36930,46-60,Single,2,10
36931,60+,Married,1,5
36932,60+,Unknown,3,9
36933,46-60,Single,3,4
36934,46-60,Divorced,2,6
36935,60+,Unknown,2,3
36936,36-45,Single,4,1
36937,26-35,Single,4,5
36938,18-25,Unknown,5,11
36939,36-45,Single,5,12
36940,46-60,Single,3,11
36941,26-35,Married,1,8
36942,46-60,Unknown,5,8
36943,26-35,Single,5,5
36944,18-25,Married,4,4
36945,60+,Divorced,1,6
36946,26-35,Single,2,3
36947,46-60,Single,5,1
36948,18-25,Unknown,2,2
36949,46-60,Single,5,6
36950,60+,Unknown,2,11
36951,26-35,Single,2,9
36952,46-60,Single,5,9
36953,18-25,Unknown,2,12
36954,60+,Divorced,4,8
36955,26-35,Single,2,2
36956,60+,Single,2,12
36957,18-25,Divorced,3,2
36958,46-60,Divorced,5,10
36959,60+,Unknown,1,1
36960,18-25,Married,2,1
36961,36-45,Divorced,4,6
36962,26-35,Single,3,12
36963,60+,Married,1,5
36964,60+,Married,4,11
36965,26-35,Single,2,6
36966,36-45,Single,2,7
36967,46-60,Divorced,1,5
36968,60+,Unknown,5,12
36969,60+,Unknown,3,2
36970,60+,Married,3,5
36971,60+,Single,2,11
36972,46-60,Married,4,9
36973,46-60,Divorced,5,9
36974,46-60,Divorced,2,11
36975,26-35,Divorced,4,2
36976,46-60,Unknown,3,12
36977,26-35,Unknown,5,7
36978,36-45,Married,4,12
36979,60+,Married,4,1
36980,36-45,Married,1,7
36981,26-35,Single,4,10
36982,26-35,Divorced,4,4
36983,36-45,Married,5,6
36984,26-35,Married,2,12
36985,46-60,Divorced,4,4
36986,26-35,Unknown,2,7
36987,36-45,Single,2,4
36988,26-35,Unknown,5,5
36989,60+,Divorced,2,5
36990,60+,Single,1,8
36991,60+,Divorced,1,7
36992,36-45,Unknown,2,8
36993,46-60,Single,3,5
36994,36-45,Married,3,1
36995,46-60,Single,1,9
36996,60+,Married,2,5
36997,46-60,Divorced,2,9
36998,26-35,Unknown,3,4
36999,26-35,Unknown,4,1
37000,60+,Single,4,5
37001,46-60,Unknown,5,10
37002,26-35,Divorced,3,4
37003,46-60,Single,5,7
37004,18-25,Divorced,1,12
37005,26-35,Married,2,10
37006,26-35,Married,1,5
37007,26-35,Unknown,5,11
37008,26-35,Married,4,1
37009,36-45,Single,4,3
37010,46-60,Married,5,9
37011,60+,Married,1,12
37012,26-35,Divorced,5,8
37013,26-35,Married,4,11
37014,26-35,Single,1,12
37015,36-45,Unknown,5,6
37016,36-45,Married,2,9
37017,46-60,Single,1,1
37018,36-45,Divorced,1,12
37019,46-60,Unknown,5,12
37020,26-35,Divorced,3,9
37021,18-25,Single,2,2
37022,26-35,Married,5,12
37023,36-45,Married,2,6
37024,60+,Married,5,5
37025,60+,Divorced,3,4
37026,60+,Married,4,1
37027,26-35,Unknown,4,3
37028,46-60,Single,2,12
37029,60+,Married,1,4
37030,60+,Unknown,2,9
37031,18-25,Single,4,2
37032,18-25,Unknown,2,12
37033,26-35,Married,1,5
37034,18-25,Single,4,10
37035,26-35,Unknown,1,2
37036,26-35,Divorced,4,10
37037,60+,Unknown,1,12
37038,18-25,Divorced,1,10
37039,36-45,Divorced,5,7
37040,46-60,Unknown,3,9
37041,46-60,Married,2,12
37042,46-60,Divorced,4,1
37043,46-60,Unknown,5,3
37044,18-25,Married,2,5
37045,26-35,Single,3,11
37046,60+,Married,3,2
37047,60+,Divorced,5,10
37048,60+,Unknown,1,9
37049,18-25,Unknown,1,8
37050,36-45,Single,2,6
37051,60+,Unknown,1,8
37052,46-60,Divorced,3,2
37053,60+,Single,2,3
37054,46-60,Unknown,4,1
37055,36-45,Unknown,3,7
37056,36-45,Divorced,3,9
37057,46-60,Divorced,5,9
37058,36-45,Married,5,2
37059,18-25,Divorced,1,2
37060,26-35,Married,3,2
37061,26-35,Single,4,4
37062,26-35,Married,5,12
37063,26-35,Divorced,1,1
37064,26-35,Unknown,2,9
37065,26-35,Married,5,1
37066,26-35,Unknown,2,6
37067,60+,Divorced,4,5
37068,46-60,Single,3,3
37069,26-35,Married,5,5
37070,26-35,Married,1,8
37071,46-60,Married,4,4
37072,46-60,Single,3,5
37073,46-60,Unknown,2,11
37074,26-35,Married,4,11
37075,46-60,Divorced,4,4
37076,60+,Divorced,2,11
37077,46-60,Married,4,5
37078,46-60,Divorced,1,3
37079,46-60,Single,1,12
37080,60+,Married,5,2
37081,26-35,Married,3,9
37082,26-35,Unknown,4,11
37083,46-60,Unknown,5,6
37084,46-60,Married,1,4
37085,26-35,Married,5,9
37086,60+,Married,1,10
37087,26-35,Single,1,2
37088,60+,Married,3,3
37089,26-35,Single,5,11
37090,26-35,Single,3,8
37091,18-25,Divorced,5,2
37092,18-25,Married,5,4
37093,36-45,Single,5,2
37094,26-35,Unknown,4,4
37095,60+,Single,4,1
37096,60+,Divorced,3,3
37097,26-35,Single,2,4
37098,60+,Divorced,4,12
37099,46-60,Single,1,9
37100,46-60,Single,3,7
37101,36-45,Married,5,1
37102,46-60,Unknown,2,11
37103,36-45,Married,2,7
37104,60+,Married,1,6
37105,36-45,Unknown,2,5
37106,46-60,Unknown,3,11
